UPA,Data_Formatada,Nota,Texto,Texto_Limpo
UPA Pampulha,2021-12-02,2.0,"É um Deus nos acuda. Se chegar às 9 da manhã só vai sair de lá as 23hrs ou mais. Se vc não estiver a ponto de morrer, vc só vai ficando pra trás. Os funcionários trabalham sempre no limite da paciência, do estresse e de tudo. Ambulâncias chegam a todo tempo com paciente e vc já sabe que vai esperar mais.. A guarda municipal tem que estar ali a todo momento pra controlar o ânimo dos pacientes. O lugar poderia ser melhor, mas a demanda é muito maior que podem suportar.",deus acuda chegar manha vai sair hrs nao ponto morrer vai ficando pra tras funcionarios trabalham sempre limite paciencia estresse tudo ambulancias chegam todo tempo paciente sabe vai esperar guarda municipal estar ali todo momento pra controlar animo pacientes lugar poderia melhor demanda maior podem suportar
UPA Pampulha,2021-12-02,2.0,"É um Deus nos acuda. Se chegar às 9 da manhã só vai sair de lá as 23hrs ou mais. Se vc não estiver a ponto de morrer, vc só vai ficando pra trás. Os funcionários trabalham sempre no limite da paciência, do estresse e de tudo. Ambulâncias chegam a todo tempo com paciente e vc já sabe que vai esperar mais.. A guarda municipal tem que estar ali a todo momento pra controlar o ânimo dos pacientes. O lugar poderia ser melhor, mas a demanda é muito maior que podem suportar.",deus acuda chegar manha vai sair hrs nao ponto morrer vai ficando pra tras funcionarios trabalham sempre limite paciencia estresse tudo ambulancias chegam todo tempo paciente sabe vai esperar guarda municipal estar ali todo momento pra controlar animo pacientes lugar poderia melhor demanda maior podem suportar
UPA Pampulha,2022-12-02,2.0,"Foi razoável, mas tb como os profissionais de saúde podem trabalhar em um local tão horrível como este local? É de fazer vergonha, Temos dinheiro para melhorar tudo, pq o SUS é mto bom, a administração q é péssima. No dia em que os politicos e a sociedade de classes melhores começarem a exigir condições básicas para nós q somos pobres,,aí sim o atendimento será dez(10) É de fazer vergonha as condições em q somos atendidos nesta UPA. Vamos lutar minha gente! Nós, o povo,merecemos ser bem tratados pq é a classe subalterna q paga os planos de saúde dos ricos e dos falsos BURGUESES deste pais. Se nós não gritarmos ninguém gritará por nós.  VIVA O SUS. VIVA OS PROFISSIONAIS DE SAÚDE!!",razoavel profissionais saude podem trabalhar local tao horrivel local fazer vergonha dinheiro melhorar tudo sus mto bom administracao pessima dia politicos sociedade classes melhores comecarem exigir condicoes basicas pobresai sim atendimento sera dez fazer vergonha condicoes atendidos nesta upa vamos lutar gente povomerecemos bem tratados classe subalterna paga planos saude ricos falsos burgueses deste pais nao gritarmos ninguem gritara viva sus viva profissionais saude
UPA Pampulha,2022-12-02,2.0,"Foi razoável, mas tb como os profissionais de saúde podem trabalhar em um local tão horrível como este local? É de fazer vergonha, Temos dinheiro para melhorar tudo, pq o SUS é mto bom, a administração q é péssima. No dia em que os politicos e a sociedade de classes melhores começarem a exigir condições básicas para nós q somos pobres,,aí sim o atendimento será dez(10) É de fazer vergonha as condições em q somos atendidos nesta UPA. Vamos lutar minha gente! Nós, o povo,merecemos ser bem tratados pq é a classe subalterna q paga os planos de saúde dos ricos e dos falsos BURGUESES deste pais. Se nós não gritarmos ninguém gritará por nós.  VIVA O SUS. VIVA OS PROFISSIONAIS DE SAÚDE!!",razoavel profissionais saude podem trabalhar local tao horrivel local fazer vergonha dinheiro melhorar tudo sus mto bom administracao pessima dia politicos sociedade classes melhores comecarem exigir condicoes basicas pobresai sim atendimento sera dez fazer vergonha condicoes atendidos nesta upa vamos lutar gente povomerecemos bem tratados classe subalterna paga planos saude ricos falsos burgueses deste pais nao gritarmos ninguem gritara viva sus viva profissionais saude
UPA Pampulha,2024-12-01,2.0,"Lugar ruim de péssima localidade, ate mesmo p entrar ambulâncias e pedestres.Governantes não se interessam pelo bem estar de pacientes q precisam de atendimentos nas unidades de saúde. Vergonhoso",lugar ruim pessima localidade ate entrar ambulancias pedestresgovernantes nao interessam bem estar pacientes precisam atendimentos unidades saude vergonhoso
UPA Pampulha,2024-12-01,2.0,"Lugar ruim de péssima localidade, ate mesmo p entrar ambulâncias e pedestres.Governantes não se interessam pelo bem estar de pacientes q precisam de atendimentos nas unidades de saúde. Vergonhoso",lugar ruim pessima localidade ate entrar ambulancias pedestresgovernantes nao interessam bem estar pacientes precisam atendimentos unidades saude vergonhoso
UPA Pampulha,2024-12-01,2.0,"Boa noite,minha mãe tem 94 anos e está na upa santa Terezinha desde segunda  feira,passou a noite sentada na cadeira de rodas a espera de uma maca gente e está agora em uma cadeira com os pés em outra a espera de uma maca que não tem,essa upa está precisando de macas para os pacientes,o SAMU disponibilizou uma maca mas eles precisam dela TB para usarem no carro pesso que vocês dêem uma atenção a upa santa Terezinha que está precisando de maca ao menos isso!",boa noiteminha mae anos upa santa terezinha desde segunda feirapassou noite sentada cadeira rodas espera maca gente agora cadeira pes outra espera maca nao temessa upa precisando macas pacienteso samu disponibilizou maca precisam usarem carro pesso voces deem atencao upa santa terezinha precisando maca menos
UPA Pampulha,2024-12-01,2.0,"Boa noite,minha mãe tem 94 anos e está na upa santa Terezinha desde segunda  feira,passou a noite sentada na cadeira de rodas a espera de uma maca gente e está agora em uma cadeira com os pés em outra a espera de uma maca que não tem,essa upa está precisando de macas para os pacientes,o SAMU disponibilizou uma maca mas eles precisam dela TB para usarem no carro pesso que vocês dêem uma atenção a upa santa Terezinha que está precisando de maca ao menos isso!",boa noiteminha mae anos upa santa terezinha desde segunda feirapassou noite sentada cadeira rodas espera maca gente agora cadeira pes outra espera maca nao temessa upa precisando macas pacienteso samu disponibilizou maca precisam usarem carro pesso voces deem atencao upa santa terezinha precisando maca menos
UPA Pampulha,2022-12-02,2.0,"Tempo de atendimento é muito grande e se tiver um retorno demora mais ainda, percebi que tem muitos profissionais qualificados, dependendo do plantão que tiver as coisas fluem já outros as coisas só enrolam.
A estrutura do local é muito precária, os pacientes e os profissionais não merecem isso.",tempo atendimento grande retorno demora ainda percebi muitos profissionais qualificados dependendo plantao coisas fluem outros coisas enrolam estrutura local precaria pacientes profissionais nao merecem
UPA Pampulha,2022-12-02,2.0,"Tempo de atendimento é muito grande e se tiver um retorno demora mais ainda, percebi que tem muitos profissionais qualificados, dependendo do plantão que tiver as coisas fluem já outros as coisas só enrolam.
A estrutura do local é muito precária, os pacientes e os profissionais não merecem isso.",tempo atendimento grande retorno demora ainda percebi muitos profissionais qualificados dependendo plantao coisas fluem outros coisas enrolam estrutura local precaria pacientes profissionais nao merecem
UPA Pampulha,2025-02-04,1.0,"Não prioriza pessoas de idade e com comorbidades. Demora no atendimento , afinal, pagamos os impostos para o Sistema SUS realizar os atendimentos com qualidade",nao prioriza pessoas idade comorbidades demora atendimento afinal pagamos impostos sistema sus realizar atendimentos qualidade
UPA Pampulha,2025-02-04,1.0,"Não prioriza pessoas de idade e com comorbidades. Demora no atendimento , afinal, pagamos os impostos para o Sistema SUS realizar os atendimentos com qualidade",nao prioriza pessoas idade comorbidades demora atendimento afinal pagamos impostos sistema sus realizar atendimentos qualidade
UPA Pampulha,2023-12-02,2.0,"Lamentavel o UPA PAMPULHA nao ter um medico ortopedista ate hoje!! (Sendo que muitod dos casos que chegam sao de fraturas osseas)
Desde 2016 nao tem ortopedista la!! Vc fica umas 5 horas ai e é mandado pro ortopedista do upa barreiro pra esperar mais  6 horas lá
Lamentavel!!!",lamentavel upa pampulha nao medico ortopedista ate hoje sendo muitod casos chegam sao fraturas osseas desde nao ortopedista fica umas horas mandado pro ortopedista upa barreiro pra esperar horas lamentavel
UPA Pampulha,2023-12-02,2.0,"Lamentavel o UPA PAMPULHA nao ter um medico ortopedista ate hoje!! (Sendo que muitod dos casos que chegam sao de fraturas osseas)
Desde 2016 nao tem ortopedista la!! Vc fica umas 5 horas ai e é mandado pro ortopedista do upa barreiro pra esperar mais  6 horas lá
Lamentavel!!!",lamentavel upa pampulha nao medico ortopedista ate hoje sendo muitod casos chegam sao fraturas osseas desde nao ortopedista fica umas horas mandado pro ortopedista upa barreiro pra esperar horas lamentavel
UPA Pampulha,2022-12-02,3.0,"Apesar do esforço, competência e empenho dos profissionais da saúde, que ainda salvam o SUS, a estrutura do hospital é muito precária e, por mais que os profissionais se doem por inteiro em suas funções, trabalham sob intensa pressão e pois os profissionais da saúde não são suficientes para atender a demanda de pacientes que chegam no local. Contudo e apesar disso, viva o SUS!!",apesar esforco competencia empenho profissionais saude ainda salvam sus estrutura hospital precaria profissionais doem inteiro funcoes trabalham sob intensa pressao pois profissionais saude nao sao suficientes atender demanda pacientes chegam local contudo apesar disso viva sus
UPA Pampulha,2022-12-02,3.0,"Apesar do esforço, competência e empenho dos profissionais da saúde, que ainda salvam o SUS, a estrutura do hospital é muito precária e, por mais que os profissionais se doem por inteiro em suas funções, trabalham sob intensa pressão e pois os profissionais da saúde não são suficientes para atender a demanda de pacientes que chegam no local. Contudo e apesar disso, viva o SUS!!",apesar esforco competencia empenho profissionais saude ainda salvam sus estrutura hospital precaria profissionais doem inteiro funcoes trabalham sob intensa pressao pois profissionais saude nao sao suficientes atender demanda pacientes chegam local contudo apesar disso viva sus
UPA Pampulha,2024-12-01,5.0,"Sempre que precisei fui atendido, com agilidade, nunca esperei mais que uma hora para ser atendido, os profissionais sao capacitados e atenciosos.",sempre precisei atendido agilidade nunca esperei hora atendido profissionais sao capacitados atenciosos
UPA Pampulha,2024-12-01,5.0,"Sempre que precisei fui atendido, com agilidade, nunca esperei mais que uma hora para ser atendido, os profissionais sao capacitados e atenciosos.",sempre precisei atendido agilidade nunca esperei hora atendido profissionais sao capacitados atenciosos
UPA Pampulha,2024-12-01,1.0,Minha experiência foi horrível tudo quebrado não tem lugar pra sentar pra tomar medicação  muita sujeira totalmente insalubre falta de respeito com os quando chove molhar todo mundo  decepção viu,experiencia horrivel tudo quebrado nao lugar pra sentar pra tomar medicacao muita sujeira totalmente insalubre falta respeito chove molhar todo mundo decepcao viu
UPA Pampulha,2024-12-01,1.0,Minha experiência foi horrível tudo quebrado não tem lugar pra sentar pra tomar medicação  muita sujeira totalmente insalubre falta de respeito com os quando chove molhar todo mundo  decepção viu,experiencia horrivel tudo quebrado nao lugar pra sentar pra tomar medicacao muita sujeira totalmente insalubre falta respeito chove molhar todo mundo decepcao viu
UPA Pampulha,2025-05-05,1.0,Atendimento lento e ineficiente. não chama ninguém. Ficamos horas no local e fomos embora sem atendimento.,atendimento lento ineficiente nao chama ninguem ficamos horas local embora atendimento
UPA Pampulha,2025-05-05,1.0,Atendimento lento e ineficiente. não chama ninguém. Ficamos horas no local e fomos embora sem atendimento.,atendimento lento ineficiente nao chama ninguem ficamos horas local embora atendimento
